Marca temporal,How much money have you used in-game?,SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the F2P NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?"
11/07/2020 19:41:51,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Ryougi Shiki","Nikola Tesla, Arjuna, Artoria Pendragon [Archer], Ishtar","Scathach, Karna, Tamamo no Mae [Lancer], Ereshkigal","Ozymandias, Quetzalcoatl","Illyasviel von Einzbern, Merlin, Nero Claudius [Caster]","Jack the Ripper, Shuten Douji, Cleopatra","Vlad III, Florence Nightingale, Minamoto no Raikō","Jeanne D'arc, Amakusa Shirou, Sherlock Holmes",,Sesshōin Kiara,Abigail Williams,Yes,Between 1 year 6 months and 2 years,33,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,Not Sure,"(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Merlin,Musashi,Buster,I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Female,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:41:51,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Okita Souji, Mordred, Miyamoto Musashi",Napoléon,Brynhildr,"Ozymandias, Achilles","Zhuge Liang [El-Melloi II], Nero Claudius [Caster], Scáthach-Skaði",,Cu Chulainn [Alter],Jeanne D'arc,Jeanne D'arc [Alter],Sesshōin Kiara,,Yes,Between 1 year 6 months and 2 years,15,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",NP Skip,Not Sure,"(Android) Yes, I feel it runs faster/better.",Indifferent,Musashi,Astolfo,"I do not prefer any card type or ""meta"".",I do a mix of both.,Arknights,Prefer not to say,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:41:59,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Miyamoto Musashi",Gilgamesh,"Scathach, Karna","Francis Drake, Ozymandias, Artoria Pendragon [Rider Alter]","Tamamo-no-mae, Illyasviel von Einzbern, Merlin, Nero Claudius [Caster], Scáthach-Skaði",King Hassan,"Vlad III, Cu Chulainn [Alter]",Jeanne D'arc,Jeanne D'arc [Alter],Sesshōin Kiara,"Abigail Williams, Katsushika Hokusai",Yes,More than 3 years,24,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.",(iOS) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",Tomoe Gozen,,Arts,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:42:00,Low-High Spender (101-200~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Mordred, Ryougi Shiki, Miyamoto Musashi, Arthur Pendragon [Prototype]","Orion, Arjuna, Artoria Pendragon [Archer]","Scathach, Karna, Brynhildr, Artoria Pendragon [Lancer]","Francis Drake, Queen Medb, Ozymandias, Achilles","Xuanzang, Anastasia, Scáthach-Skaði","Jack the Ripper, MHX, Cleopatra","Sakata Kintoki, Vlad III, Cu Chulainn [Alter], Hijikata Toshizō","Jeanne D'arc, Amakusa Shirou",Jeanne D'arc [Alter],,,Yes,More than 3 years,37,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,Not Sure,(iOS) I feel it runs the same.,Indifferent,Sengo Muramasa,,Buster,I do a mix of both.,"FE: Heroes, Arknights",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:42:02,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Pendragon [Prototype],Arjuna,"Karna, Tamamo no Mae [Lancer]",,"Scheherazade, Scáthach-Skaði",,Vlad III,"Jeanne D'arc, Amakusa Shirou, Sherlock Holmes",,,,No,Between 6 months and 1 year,12,"No, I use my quartz as soon I get them.",,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.",(Android) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",jeanne,,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Female,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:42:09,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Okita Souji, Mordred, Miyamoto Musashi","Arjuna, Ishtar, James Moriarty",Ereshkigal,,"Xuanzang, Nero Claudius [Caster], Scáthach-Skaði","MHX, King Hassan","Vlad III, Mysterious Heroine X (Alter)",,Jeanne D'arc [Alter],Meltlilith,Katsushika Hokusai,No,Between 1 year 6 months and 2 years,23,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,Not Sure,"(Android) Yes, I feel it runs faster/better.",Indifferent,Musashi,Edison,"I do not prefer any card type or ""meta"".",I do a mix of both.,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:42:10,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miyamoto Musashi,Arjuna,,,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Anastasia, Scáthach-Skaði",Semiramis,Florence Nightingale,Amakusa Shirou,Jeanne D'arc [Alter],,Katsushika Hokusai,Yes,Between 6 months and 1 year,12,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,Not Sure,(iOS) I feel it runs the same.,"Yes, I think NA should try to catch up in those dead weeks.",Musashi,,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,FE: Heroes,,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:42:11,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Miyamoto Musashi",Gilgamesh,,Francis Drake,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Leonardo Da Vinci, Merlin","Jack the Ripper, MHX, Cleopatra",Mysterious Heroine X (Alter),Amakusa Shirou,,,,Yes,Between 2 years and 2 years 6 months,14,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Musashi,,Buster,My waifu/husbando/favorite character is meta.,Azur Lane,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:42:55,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Mordred, Nero Claudius [Bride], Ryougi Shiki, Sigurd","Gilgamesh, Orion, Artoria Pendragon [Archer], Ishtar, James Moriarty","Karna, Brynhildr, Tamamo no Mae [Lancer], Enkidu, Ereshkigal","Ozymandias, Artoria Pendragon [Rider Alter]","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Illyasviel von Einzbern, Merlin, Nero Claudius [Caster], Scáthach-Skaði","Jack the Ripper, Shuten Douji, Semiramis","Cu Chulainn [Alter], Florence Nightingale, Minamoto no Raikō",Jeanne D'arc,Jeanne D'arc [Alter],"Sesshōin Kiara, Okita Sōji (Alter)","Abigail Williams, Katsushika Hokusai",No,Between 2 years 6 months and 3 years,42,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Nero Claudius,fionn mcCumhail,Arts,My waifu/husbando/favorite character is meta.,"Arknights, Magia Record",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:43:06,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Mordred, Ryougi Shiki","Orion, Arjuna, Ishtar","Scathach, Brynhildr, Artoria Pendragon [Lancer]","Ozymandias, Quetzalcoatl, Ivan the Terrible","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Leonardo Da Vinci, Illyasviel von Einzbern, Merlin, Scáthach-Skaði","Jack the Ripper, Shuten Douji, King Hassan, Osakabehime","Sakata Kintoki, Vlad III, Florence Nightingale, Minamoto no Raikō",Jeanne D'arc,"Jeanne D'arc [Alter], Edmond Dantes",Okita Sōji (Alter),Katsushika Hokusai,Yes,More than 3 years,45,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Ivan the Terrible,,Buster,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:43:15,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Ryougi Shiki","Arjuna, James Moriarty","Scathach, Brynhildr, Artoria Pendragon [Lancer], Tamamo no Mae [Lancer]","Ozymandias, Quetzalcoatl","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Leonardo Da Vinci, Illyasviel von Einzbern, Anastasia, Scáthach-Skaði","Shuten Douji, Semiramis",Vlad III,"Jeanne D'arc, Amakusa Shirou",,Okita Sōji (Alter),"Abigail Williams, Katsushika Hokusai",Yes,More than 3 years,35,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Scathach,Francis Drake,Arts,I often prefer waifu/husbando/favorite character to play.,"Idolm@ster CG, Idolm@ster Million Live",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:43:26,Low-High Spender (101-200~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Mordred, Nero Claudius [Bride], Ryougi Shiki, Miyamoto Musashi, Arthur Pendragon [Prototype]","Gilgamesh, Orion, Nikola Tesla, Arjuna, Artoria Pendragon [Archer], Ishtar","Scathach, Karna, Brynhildr, Artoria Pendragon [Lancer], Tamamo no Mae [Lancer], Ereshkigal","Francis Drake, Queen Medb, Iskandar, Ozymandias, Artoria Pendragon [Rider Alter], Achilles","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Illyasviel von Einzbern, Merlin, Scheherazade, Nero Claudius [Caster], Anastasia, Scáthach-Skaði","Jack the Ripper, MHX, Shuten Douji, Cleopatra, King Hassan, Osakabehime, Semiramis","Sakata Kintoki, Vlad III, Cu Chulainn [Alter], Florence Nightingale, Minamoto no Raikō, Mysterious Heroine X (Alter)","Jeanne D'arc, Amakusa Shirou, Sherlock Holmes","Jeanne D'arc [Alter], Edmond Dantes","Meltlilith, Sesshōin Kiara, Okita Sōji (Alter)","Abigail Williams, Katsushika Hokusai",Yes,More than 3 years,,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace",,I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.",Indifferent,Musashi,Sieg,Arts,I do a mix of both.,Another eden,Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:43:49,Low-High Spender (101-200~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miyamoto Musashi, Arthur Pendragon [Prototype]","Gilgamesh, Napoléon","Scathach, Ereshkigal","Iskandar, Ozymandias","Zhuge Liang [El-Melloi II], Xuanzang, Scheherazade, Anastasia, Scáthach-Skaði","Shuten Douji, King Hassan, Semiramis","Sakata Kintoki, Florence Nightingale, Minamoto no Raikō",Jeanne D'arc,,Okita Sōji (Alter),Katsushika Hokusai,Yes,Between 6 months and 1 year,28,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.",Indifferent,Ereshkigal,Columbus,Buster,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:43:52,High-High Spender (301USD and onwards per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Mordred, Ryougi Shiki, Miyamoto Musashi, Sigurd","Gilgamesh, Nikola Tesla, Arjuna, Ishtar, James Moriarty","Scathach, Tamamo no Mae [Lancer], Enkidu, Ereshkigal","Francis Drake, Iskandar, Ozymandias, Ivan the Terrible, Achilles","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Leonardo Da Vinci, Scheherazade, Anastasia, Scáthach-Skaði","Jack the Ripper, MHX, Shuten Douji, Semiramis","Sakata Kintoki, Vlad III, Florence Nightingale, Minamoto no Raikō, Mysterious Heroine X (Alter), Hijikata Toshizō","Jeanne D'arc, Sherlock Holmes",Jeanne D'arc [Alter],"Meltlilith, Sesshōin Kiara, Okita Sōji (Alter)","Abigail Williams, Katsushika Hokusai",No,Between 6 months and 1 year,98,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,"No, they've been doing not a good job to keep the players in the game.",(Android) I feel it runs the same.,Indifferent,Musashi,Yan Qing,"I do not prefer any card type or ""meta"".",I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only."
11/07/2020 19:44:04,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Okita Souji, Ryougi Shiki",Napoléon,Tamamo no Mae [Lancer],"Francis Drake, Ozymandias","Xuanzang, Merlin, Anastasia","King Hassan, Osakabehime",Vlad III,Jeanne D'arc,Jeanne D'arc [Alter],Okita Sōji (Alter),,Yes,Between 2 years 6 months and 3 years,17,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Auto-Play,Don't care,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Cu Chulainn (OG Lancer),Caesar,"I do not prefer any card type or ""meta"".",I do not think there exists a meta in FGO.,AFK Arena (if that even counts),Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 19:44:04,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ryougi Shiki, Sigurd","Gilgamesh, Orion, Nikola Tesla, Artoria Pendragon [Archer]","Scathach, Ereshkigal","Quetzalcoatl, Achilles","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Merlin, Scáthach-Skaði","Jack the Ripper, Cleopatra, Osakabehime, Semiramis",Mysterious Heroine X (Alter),Amakusa Shirou,,Okita Sōji (Alter),Katsushika Hokusai,Yes,Between 1 year 6 months and 2 years,29,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Auto-Play,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Merlin,Scheherazade,Buster,I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
